,headline,final_score,datetime
0,"Harley-Davidson Inc. stock falls Thursday, underperforms market",86,2023-05-04 10:00:00
1,"Harley-Davidson (HOG) Q1 Earnings Beat Estimates, Rise Y/Y",86,2023-05-04 09:18:04
2,June 23rd Options Now Available For Harley-Davidson (HOG),86,2023-05-04 03:09:00
3,Harley-Davidson: Good Earnings But Time To Sell,86,2023-05-03 22:49:33
4,"Harley-Davidson Inc. stock falls Wednesday, underperforms market",86,2023-05-03 09:59:00
5,Harley-Davidson Struggles With Repossessing Bikes From Owners Late With Payments,86,2023-05-03 09:27:00
6,Harley-Davidson-owned electric motorcycle business to lose at least $115M this year,86,2023-05-02 12:45:39
7,"Harley-Davidson Inc. stock falls Tuesday, still outperforms market",86,2023-05-02 09:59:00
8,"Harley-Davidson Reports Growth, but There's a Problem",86,2023-05-02 03:15:00
9,"Why Harley-Davidson, Inc. (NYSE:HOG) Could Be Worth Watching",90,2023-05-01 11:44:08
10,"Harley-Davidson Inc. stock falls Monday, underperforms market",86,2023-05-01 09:59:00
11,Robert W. Baird Remains a Buy on Harley-Davidson (HOG),86,2023-05-01 02:45:00
12,The Generational Speedbump: Harley-Davidson`s (NYSE:HOG) Cloudy Future with Gen Z,86,2023-04-30 23:40:00
13,Harley-Davidson (HOG) Gets a Buy from BMO Capital,86,2023-04-30 23:05:00
14,Harley-Davidson (HOG) Q1 2023 Earnings Call Transcript,86,2023-04-28 12:34:20
15,"Harley-Davidson Inc. stock rises Friday, outperforms market",86,2023-04-28 09:59:00
16,Q1 2023 Harley-Davidson Inc Earnings Call,86,2023-04-28 00:07:43
17,"Analysts` Opinions Are Mixed on These Consumer Goods Stocks: Keurig Dr Pepper (KDP), Harley-Davidson (HOG) and The Hershey Company (HSY)",86,2023-04-27 21:32:00
18,"Harley-Davidson Clocks 20% Topline Growth In Q1, Beats Consensus",86,2023-04-27 12:44:01
19,Harley earnings beat despite tepid North American retail sales,86,2023-04-27 09:45:23
20,Harley-Davidson Inc. (HOG) Q1 2023 Earnings Call Transcript,86,2023-04-27 08:35:19
21,Harley-Davidson (HOG) Q1 Earnings and Revenues Beat Estimates,86,2023-04-27 06:55:01
22,Harley-Davidson Delivers First Quarter Financial Results,86,2023-04-27 04:00:00
23,Harley profit rises on resilient demand ,86,2023-04-27 03:55:05
24,Harley-Davidson: Q1 Earnings Snapshot,86,2023-04-27 01:47:00
25,"Stocks making the biggest moves premarket: Meta, Teladoc, Harley-Davidson, Southwest Airlines and more",86,2023-04-27 01:45:42
26,Harley-Davidson profit rolls past Wall Street estimates as revenue climbs 20%,86,2023-04-27 00:15:00
27,"Harley-Davidson rallies after knocking out strong revenue, shipments growth in Q1",86,2023-04-26 23:14:00
