,headline,final_score,datetime
2,Sempra Energy (SRE) Q1 2023 Earnings Call Transcript,90,2023-05-04 10:32:04
3,Sempra stock underperforms Thursday when compared to competitors despite daily gains,86,2023-05-04 10:25:00
4,"Sempra (SRE) Q1 Earnings Beat Estimates, Revenues Rise Y/Y",86,2023-05-04 09:15:04
5,Sempra beats profit estimates on strength in California units,86,2023-05-04 05:24:46
6,Sempra (SRE) Surpasses Q1 Earnings and Revenue Estimates,86,2023-05-04 05:15:12
8,Sempra Reports First-Quarter 2023 Earnings Results,86,2023-05-04 03:55:00
9,Sempra Energy 1Q Net Rises Sharply on Higher Natural-Gas Revenue,90,2023-05-04 01:42:00
11,"Sempra Energy (NYSE:SRE) sheds 3.0% this week, as yearly returns fall more in line with earnings growth",90,2023-05-03 11:55:53
12,Sempra stock underperforms Wednesday when compared to competitors,86,2023-05-03 10:25:00
15,Sempra stock underperforms Tuesday when compared to competitors,86,2023-05-02 10:24:00
17,What's in the Cards for Sempra (SRE) This Earnings Season?,86,2023-05-02 05:48:12
18,Sempra stock outperforms market on strong trading day,86,2023-05-01 10:24:00
21,"Air Products` technology, equipment selected for Sempra`s Port Arthur LNG project",86,2023-04-30 18:30:00
23,"Sempra stock falls Friday, underperforms market",86,2023-04-28 10:24:00
24,Sempra Recognized Among 'America's Best Employers for Diversity',86,2023-04-27 13:15:00
25,"Sempra stock rises Thursday, still underperforms market",86,2023-04-27 10:26:00
26,Earnings Preview: Sempra (SRE) Q1 Earnings Expected to Decline,86,2023-04-27 07:02:02
27,"Sempra stock falls Wednesday, underperforms market",86,2023-04-26 10:24:00
28,Sempra stock underperforms Tuesday when compared to competitors despite daily gains,86,2023-04-25 10:24:00
30,Sempra Energy (SRE) Receives a Rating Update from a Top Analyst,90,2023-04-25 01:47:00
31,"Sempra stock rises Monday, outperforms market",86,2023-04-24 10:25:00
33,7 Utility Stocks That Could Benefit from the Move to Renewable Energy,86,2023-04-23 11:03:52
34,Dividend Growth Investors Should Have Sempra Energy On Their Watchlist,90,2023-04-22 21:27:16
35,Morgan Stanley Maintains Sempra Energy (SRE) Equal-Weight Recommendation,90,2023-04-20 15:20:54
36,Sempra stock underperforms Thursday when compared to competitors,86,2023-04-19 21:25:00
37,SRE Makes Bullish Cross Above Critical Moving Average,60,2023-04-19 03:09:00
38,"Bigger In Texas: Energy Reserves, Production, And Exports",86,2023-04-19 01:00:00
39,"Sempra stock rises Wednesday, outperforms market",86,2023-04-18 21:25:00
43,Sempra to Report First-Quarter 2023 Earnings May 4,86,2023-04-17 13:05:00
50,Sempra Energy (NYSE:SRE) Could Be Struggling To Allocate Capital,90,2023-04-13 05:15:22
53,"Sempra stock falls Monday, underperforms market",86,2023-04-10 10:24:00
57,"Sempra stock rises Thursday, outperforms market",86,2023-04-06 10:24:00
61,"Sempra stock rises Tuesday, outperforms market",86,2023-04-04 10:24:00
62,California grid needs $9.3B in upgrades for shift to renewable energy,86,2023-04-03 23:34:00
65,SoCalGas Earns the U.S. Environmental Protection Agency's 2023 ENERGY STAR Partner of the Year Award,86,2023-04-03 08:37:00
69,"Sempra stock rises Friday, still underperforms market",86,2023-03-31 10:28:00
71,Sempra stock outperforms competitors on strong trading day,86,2023-03-30 10:24:00
73,Sempra Energy price target lowered to $165 from $173 at BofA,90,2023-03-27 22:44:00
74,"Analysts Offer Insights on Utilities Companies: Imperial Oil (IMO), Sempra Energy (SRE) and Vermilion Energy (VET)",60,2023-03-27 22:42:00
76,IN BRIEF: Sirius Real hires Chris Bowman from Berenberg as new CFO,53,2023-03-26 21:26:00
79,"Sempra stock rises Friday, outperforms market",86,2023-03-24 10:24:00
81,"ConocoPhillips (COP), Sempra Energy Finalize Port Arthur LNG JV",90,2023-03-22 06:03:01
83,Analysts Offer Insights on Utilities Companies: Sempra Energy (SRE) and Crescent Point Energy (CPG),90,2023-03-21 23:11:00
84,"Analysts` Opinions Are Mixed on These Utilities Stocks: Sempra Energy (SRE), Algonquin Power & Utilities (AQN) and Crescent Energy Company Class A (CRGY)",60,2023-03-21 21:40:00
85,Lightning Round: I like Sempra more than Cheniere Energy,86,2023-03-21 12:29:09
86,Sempra stock outperforms competitors despite losses on the day,86,2023-03-21 10:24:00
88,Morgan Stanley Reaffirms Their Hold Rating on Sempra Energy (SRE),90,2023-03-20 21:47:00
89,Sempra reaches final investment decision on Port Arthur LNG plant's Phase 1,86,2023-03-20 15:56:57
90,UPDATE 1-Sempra reaches final investment decision on Port Arthur LNG plant's Phase 1,86,2023-03-20 15:22:21
91,Sempra Launches Port Arthur LNG Project,86,2023-03-20 13:05:00
92,Sempra Energy goes ex-dividend tomorrow,90,2023-03-20 04:36:00
93,Sempra reaches positive FID for Port Arthur LNG phase 1; KKR buys stake,86,2023-03-19 20:36:00
94,Sempra Energy launches Port Arthur LNG project,90,2023-03-19 20:07:00
97,First Week of May 19th Options Trading For Sempra (SRE),86,2023-03-17 02:34:00
100,Sempra stock outperforms market despite losses on the day,86,2023-03-15 10:24:00
102,Sempra stock underperforms Monday when compared to competitors,86,2023-03-13 10:25:00
103,Is Sempra Energy (NYSE:SRE) Worth US$144 Based On Its Intrinsic Value?,90,2023-03-13 07:20:52
105,Sempra Energy (SRE) Receives a Hold from Morgan Stanley,90,2023-03-09 19:35:00
106,Analysts Offer Insights on Utilities Companies: Sempra Energy (SRE) and Gulfport Energy (GPOR),90,2023-03-08 22:10:00
110,Sempra stock underperforms Monday when compared to competitors despite daily gains,86,2023-03-06 09:24:00
