,headline,final_score,datetime
2,"Moody`s Corp. stock falls Wednesday, underperforms market",86,2023-05-02 21:11:00
3,"Moody`s Corp. stock falls Tuesday, underperforms market",86,2023-05-01 21:10:00
5,Moody`s (MCO) Gets a Buy from RBC Capital,66,2023-05-01 01:46:00
6,"Moody`s Corp. stock rises Monday, outperforms market",86,2023-04-30 21:10:00
7,Moody's (NYSE:MCO) Has Announced That It Will Be Increasing Its Dividend To $0.77,60,2023-04-29 05:06:39
8,"Moody's Corp. stock rises Friday, still underperforms market",86,2023-04-28 10:08:00
9,"Moody`s Corp. stock rises Friday, still underperforms market",86,2023-04-27 21:09:00
10,Moody`s (MCO) Gets a Buy from Robert W. Baird,66,2023-04-27 00:45:00
11,Credit Suisse Reiterates Moody's (MCO) Outperform Recommendation,66,2023-04-26 18:48:33
12,RBC Capital Reiterates Moody's (MCO) Outperform Recommendation,66,2023-04-26 18:48:31
13,UBS Maintains Moody's (MCO) Neutral Recommendation,66,2023-04-26 18:48:31
14,Moody's Corporation: Not A Good Time To Invest,66,2023-04-26 16:38:15
15,Moody's (MCO) Declares $0.77 Dividend,72,2023-04-26 16:29:10
16,Moody's Corp. stock outperforms competitors despite losses on the day,86,2023-04-26 10:09:00
17,Moody's: Resilient Analytics Business With Close To 100% Recurring Revenue,55,2023-04-26 09:51:55
19,RBC Capital Sticks to Their Buy Rating for Moody`s (MCO),60,2023-04-26 04:25:00
21,Moody`s Corporation: Not A Good Time To Invest,66,2023-04-26 03:39:00
22,Q1 2023 Moody's Corp Earnings Call,86,2023-04-26 01:24:17
23,"Analysts Offer Insights on Financial Companies: Moody`s (MCO), Marcus & Millichap (MMI) and Synchrony Financial (SYF)",66,2023-04-26 00:32:00
24,Moody`s price target raised to $325 from $308 at UBS,54,2023-04-25 23:19:00
25,Moody`s (MCO) Receives a Rating Update from a Top Analyst,66,2023-04-25 23:05:00
26,Morgan Stanley Sticks to Its Hold Rating for Moody`s (MCO),60,2023-04-25 22:16:00
27,Goldman Sachs Sticks to Its Hold Rating for Moody`s (MCO),60,2023-04-25 21:25:00
28,Moody`s Corp. stock outperforms competitors despite losses on the day,86,2023-04-25 21:10:00
29,Barclays Remains a Hold on Moody`s (MCO),60,2023-04-25 20:55:00
30,Moody`s: Resilient Analytics Business With Close To 100% Recurring Revenue,55,2023-04-25 20:53:00
32,"Moody's Corp. stock rises Tuesday, outperforms market",86,2023-04-25 10:08:00
33,Moody's Corporation (MCO) Q1 2023 Earnings Call Transcript,66,2023-04-25 09:07:02
35,"Moody's (MCO) Q1 Earnings & Revenues Beat, 2023 Guidance Up",66,2023-04-25 06:08:01
37,Moody's (MCO) Q1 Earnings and Revenues Top Estimates,66,2023-04-25 05:25:12
38,Moody's Corporation Reports Results for First Quarter 2023,66,2023-04-25 04:00:00
40,"Moody`s boosts 2023 earnings guidance, trims free cash flow outlook",54,2023-04-25 01:32:00
41,Moody's 1Q Revenue Falls on Sluggish Credit Markets,54,2023-04-25 00:18:00
42,Moody's: Q1 Earnings Snapshot,60,2023-04-25 00:16:00
44,"Moody`s boosts FY23 EPS $9.50- EPS $10, consensus $9.27",54,2023-04-24 23:41:00
45,"Moody`s Non-GAAP EPS of $2.99 beats by $0.77, revenue of $1.5B beats by $70M",54,2023-04-24 23:09:00
46,"Moody`s reports Q1 EPS $2.99, consensus $2.20",54,2023-04-24 23:08:00
47,"Moody`s Corp. stock rises Tuesday, outperforms market",86,2023-04-24 21:10:00
48,Moody`s Corporation (MCO) Q1 2023 Earnings Call Transcript,66,2023-04-24 20:14:00
50,"Moody's Corp. stock falls Monday, underperforms market",86,2023-04-24 10:09:00
54,"Moody`s Corp. stock falls Monday, underperforms market",86,2023-04-23 21:10:00
55,Moody's Corp. stock outperforms market on strong trading day,86,2023-04-21 10:08:00
57,Moody`s Corp. stock outperforms market on strong trading day,86,2023-04-20 21:10:00
58,Moody's Corp. stock underperforms Thursday when compared to competitors,86,2023-04-20 10:08:00
60,Moody`s Corp. stock underperforms Thursday when compared to competitors,86,2023-04-19 21:10:00
61,"Moody's Corp. stock falls Wednesday, underperforms market",86,2023-04-19 10:09:00
63,"Analysts Offer Insights on Financial Companies: Cincinnati Financial (CINF), Moody`s (MCO) and UBS Group AG (UBS)",66,2023-04-19 01:50:00
64,Moody's Corp. stock underperforms Tuesday when compared to competitors despite daily gains,86,2023-04-18 10:08:00
65,Moody`s Corp. stock underperforms Tuesday when compared to competitors despite daily gains,86,2023-04-17 21:10:00
66,Moody's Corp. stock outperforms competitors on strong trading day,86,2023-04-17 10:08:00
67,January 2024 Options Now Available For Moody`s (MCO),60,2023-04-17 02:58:00
68,Moody`s Corp. stock outperforms competitors on strong trading day,86,2023-04-16 21:09:00
70,Moody's Corp. stock underperforms Friday when compared to competitors,86,2023-04-14 10:08:00
71,Moody`s Corp. stock underperforms Friday when compared to competitors,86,2023-04-13 21:09:00
73,Moody's Corp. stock outperforms market despite losses on the day,86,2023-04-12 10:08:00
74,Moody`s Corp. stock outperforms market despite losses on the day,86,2023-04-11 21:09:00
76,Raymond James Keeps Their Hold Rating on Moody`s (MCO),60,2023-04-09 23:36:00
77,Morgan Stanley Maintains Moody's (MCO) Equal-Weight Recommendation,72,2023-04-06 21:46:05
81,Moody`s price target raised to $296 from $293 at Morgan StanleyS&P Global,54,2023-04-05 23:04:00
83,Moody`s (MCO) Receives a Buy from RBC Capital,66,2023-04-05 01:47:00
84,Oppenheimer Maintains Moody's (MCO) Outperform Recommendation,66,2023-04-04 16:33:37
85,Moody's Corp. stock underperforms Tuesday when compared to competitors,86,2023-04-04 10:08:00
86,Moody`s Corp. stock underperforms Tuesday when compared to competitors,86,2023-04-03 21:09:00
87,Moody's Corp. stock underperforms Monday when compared to competitors,86,2023-04-03 10:08:00
88,Moody`s Corp. stock underperforms Monday when compared to competitors,86,2023-04-02 21:09:00
93,"Moody's Corp. stock rises Thursday, still underperforms market",86,2023-03-30 10:08:00
94,"Moody`s Corp. stock rises Thursday, still underperforms market",86,2023-03-29 21:09:00
97,"Moody's Corp. stock rises Monday, still underperforms market",86,2023-03-27 10:08:00
98,"Moody`s Corp. stock rises Monday, still underperforms market",86,2023-03-26 21:10:00
99,"Moody's Corp. stock rises Friday, outperforms market",86,2023-03-24 10:08:00
100,Notable Two Hundred Day Moving Average Cross - MCO,60,2023-03-24 03:08:00
102,"Moody`s Corp. stock rises Friday, outperforms market",86,2023-03-23 21:09:00
105,"Moody's Corp. stock falls Friday, underperforms market",86,2023-03-17 10:08:00
106,"Moody`s Corp. stock falls Friday, underperforms market",86,2023-03-16 21:09:00
107,"Moody's Corp. stock rises Thursday, outperforms market",86,2023-03-16 10:08:00
108,"Moody`s Corp. stock rises Thursday, outperforms market",86,2023-03-15 21:09:00
109,Moody's Corp. stock underperforms Wednesday when compared to competitors,86,2023-03-15 10:08:00
111,Moody`s Corp. stock underperforms Wednesday when compared to competitors,86,2023-03-14 21:09:00
115,First Week of April 21st Options Trading For Moody`s (MCO),60,2023-03-10 01:35:00
116,Moody's Corporation Appoints Vincent Forlenza as Chairman of the Board,66,2023-03-09 04:00:00
117,"Moody's Chairman McDaniel to Step Down, To Be Succeeded by Forlenza",55,2023-03-08 23:23:00
119,Moody`s to appoint Vincent Forlenza chairman on April 18,55,2023-03-08 22:14:00
120,"Moody's Corp. stock rises Wednesday, outperforms market",86,2023-03-08 09:08:00
121,"Moody`s Corp. stock rises Wednesday, outperforms market",86,2023-03-07 20:10:00
122,"Moody's Corp. stock falls Tuesday, underperforms market",86,2023-03-07 09:09:00
125,"Moody's Corp. stock rises Monday, outperforms market",86,2023-03-06 09:08:00
128,"Gender pay gap could cost the world economy $7 trillion, Moody's says",61,2023-03-05 14:07:34
