,ticker,sentiment
2023-04-07 06:00:01,FCX,0.25
2023-04-10 15:00:10,FCX,0.34
2023-04-11 14:41:29,FCX,0.2263
2023-04-12 04:46:31,FCX,0.296
2023-04-12 20:55:00,FCX,0.5106
2023-04-13 14:25:20,FCX,0.2263
2023-04-14 01:40:00,FCX,0.4576
2023-04-14 09:14:32,FCX,0.6808
2023-04-14 14:50:09,FCX,0.34
2023-04-16 23:26:00,FCX,0.4019
2023-04-17 06:00:01,FCX,0.6497
2023-04-18 18:20:00,FCX,0.5423
2023-04-19 01:32:00,FCX,-0.2263
2023-04-19 07:19:41,FCX,0.5423
2023-04-19 14:18:18,FCX,0.2263
2023-04-20 11:02:32,FCX,-0.296
2023-04-20 20:22:00,FCX,-0.296
2023-04-21 02:07:00,FCX,0.6597
2023-04-21 02:15:00,FCX,-0.128
2023-04-21 02:23:00,FCX,0.4767
2023-04-21 02:29:00,FCX,0.7096
2023-04-21 02:36:00,FCX,-0.2732
2023-04-21 03:49:00,FCX,0.2023
2023-04-21 04:02:00,FCX,-0.296
2023-04-21 05:05:38,FCX,0.4404
2023-04-21 05:10:00,FCX,0.1779
2023-04-21 06:59:01,FCX,-0.1531
2023-04-21 07:53:12,FCX,-0.3612
2023-04-21 09:56:17,FCX,-0.3818
2023-04-21 10:17:44,FCX,-0.3167
2023-04-21 10:19:12,FCX,0.5859
2023-04-21 10:53:23,FCX,0.3182
2023-04-22 01:25:00,FCX,0.296
2023-04-22 22:31:00,FCX,-0.128
2023-04-23 02:30:00,FCX,0.4404
2023-04-23 21:50:00,FCX,0.2023
2023-04-24 00:38:00,FCX,0.4588
2023-04-25 01:10:00,FCX,-0.4767
2023-04-25 04:16:00,FCX,0.2023
2023-04-26 03:58:00,FCX,0.0258
2023-04-27 03:47:00,FCX,0.101
2023-04-27 04:14:00,FCX,-0.802
2023-04-27 06:00:01,FCX,0.4767
2023-04-30 20:55:00,FCX,0.3089
2023-05-03 00:11:51,FCX,0.3612
2023-05-03 03:49:00,FCX,0.5719
2023-05-03 21:38:00,FCX,0.5423
2023-05-04 01:05:00,FCX,0.6808
2023-05-04 03:09:00,FCX,0.296
2023-05-04 17:19:06,FCX,0.2263
