,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Total assets(figures in $M),BK,405783.0,444438.0,469633.0,381508.0
Total liabilities(figures in $M),BK,364933.0,401047.0,423513.0,339780.0
Common stock(figures in $M),BK,4852.0,4852.0,4555.0,3556.0
Retained earnings(figures in $M),BK,37864.0,36667.0,34241.0,31894.0
Accumulated other comprehensive income(figures in $M),BK,-5966.0,-2213.0,-985.0,-2638.0
Total stockholders' equity(figures in $M),BK,40734.0,43034.0,45801.0,41483.0
Total liabilities and stockholders' equity(figures in $M),BK,405783.0,444438.0,469633.0,381508.0
