,headline,final_score,datetime
1,"Newmont Corp. stock rises Thursday, outperforms market",86,2023-05-04 10:12:00
3,Newmont Mining call volume above normal and directionally bullish,86,2023-05-04 03:05:00
8,Newcrest Board Backs $19.5 Billion Newmont Gold Takeover,86,2023-05-03 17:00:55
9,"Newmont Corp. stock falls Wednesday, underperforms market",86,2023-05-03 10:12:00
10,"Final Trades: Gold, SPY, TLT, NEM",60,2023-05-02 11:37:15
11,"Newmont Corp. stock rises Tuesday, outperforms market",86,2023-05-02 10:12:00
13,Newmont price target raised to C$94 from C$91 at National Bank,86,2023-05-02 03:00:00
15,"Newmont Corp. stock falls Monday, underperforms market",86,2023-05-01 10:11:00
16,RBC Capital Sticks to Their Hold Rating for Newmont Mining (NEM),86,2023-05-01 01:46:00
18,BMO Capital Maintains Newmont (NEM) Outperform Recommendation,86,2023-04-28 14:53:00
19,"Newmont Corp. stock falls Friday, underperforms market",86,2023-04-28 10:11:00
20,Newmont: Worst Quarter Of The Year In Rearview Mirror,86,2023-04-28 07:45:05
21,"Analysts` Opinions Are Mixed on These Materials Stocks: Newmont Mining (NEM), Vale SA (VALE) and Linde (LIN)",86,2023-04-27 20:32:00
22,Gold miner Newmont's quarterly profit beats estimates on higher prices,86,2023-04-27 08:45:15
23,Newmont Corporation (NEM) Q1 2023 Earnings Call Transcript,86,2023-04-27 07:50:04
24,Newmont Corporation (NEM) Q1 Earnings Surpass Estimates,86,2023-04-27 05:35:12
25,"Newmont's (NEM) Q1 Earnings Top, Revenues Lag Estimates",86,2023-04-27 05:09:12
26,UPDATE 3-Gold miner Newmont's quarterly profit beats estimates on higher prices,86,2023-04-27 04:11:53
27,Gold miner Newmont beats quarterly profit,86,2023-04-27 04:04:31
28,"Newmont Delivers on First Quarter 2023 Expectations, Remains on Track to Achieve Full Year Guidance; Declares $0.40 First Quarter Dividend",57,2023-04-27 04:00:00
29,Newmont posts Q1 earnings beat but revenues hit by lower volumes,86,2023-04-27 00:48:00
30,Newmont: Q1 Earnings Snapshot,86,2023-04-27 00:26:00
31,Newmont declares $0.40 dividend,86,2023-04-26 23:21:00
32,"Newmont reports Q1 EPS 40c, consensus 43c",86,2023-04-26 23:10:00
33,Newmont reports mixed Q1 earnings; on track to achieve full-year guidance,86,2023-04-26 23:09:00
39,Newmont expected to post a fall in earnings per share and revenue for Q1,86,2023-04-25 19:55:00
43,"Lower output, high costs to pressure Newmont, Barrick earnings",86,2023-04-25 07:38:06
44,Newmont (NEM) to Report Q1 Earnings: What's in the Offing?,86,2023-04-25 03:44:10
45,RBC Capital Sticks to Its Hold Rating for Newmont Mining (NEM),86,2023-04-25 01:47:00
46,"Newmont Corp. stock rises Monday, outperforms market",86,2023-04-24 10:12:00
50,Barclays Maintains Newmont (NEM) Equal-Weight Recommendation,86,2023-04-21 08:53:10
51,Goldman Sachs Maintains Newmont (NEM) Buy Recommendation,86,2023-04-21 08:53:08
54,Is Gold a Good Investment: It Depends,56,2023-04-20 23:17:00
55,Newmont price target raised to $62 from $57 at Barclays,86,2023-04-20 21:48:00
